TRADE ID,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
9359,EST,BOP,TOT,PC_GDP,Q,2010-Q4,0.4355073,
9360,EST,BOP,TOT,PC_GDP,Q,2011-Q1,-0.6355472,
9361,EST,BOP,TOT,PC_GDP,Q,2011-Q2,0.3210883,
9362,EST,BOP,TOT,PC_GDP,Q,2011-Q3,3.090026,
9363,EST,BOP,TOT,PC_GDP,Q,2011-Q4,2.296415,
9364,EST,BOP,TOT,PC_GDP,Q,2012-Q1,1.355863,
9365,EST,BOP,TOT,PC_GDP,Q,2012-Q2,-3.50673,
9366,EST,BOP,TOT,PC_GDP,Q,2012-Q3,-4.221365,
9367,EST,BOP,TOT,PC_GDP,Q,2012-Q4,-1.067482,
9368,EST,BOP,TOT,PC_GDP,Q,2013-Q1,1.48694,
9369,EST,BOP,TOT,PC_GDP,Q,2013-Q2,0.4340517,
9370,EST,BOP,TOT,PC_GDP,Q,2013-Q3,-1.358792,
9371,EST,BOP,TOT,PC_GDP,Q,2013-Q4,0.627111,
9372,EST,BOP,TOT,PC_GDP,Q,2014-Q1,-0.7238315,
9373,EST,BOP,TOT,PC_GDP,Q,2014-Q2,0.8085321,
9374,EST,BOP,TOT,PC_GDP,Q,2014-Q3,-0.1643032,
9375,EST,BOP,TOT,PC_GDP,Q,2014-Q4,2.847757,
9376,EST,BOP,TOT,PC_GDP,Q,2015-Q1,0.9739912,
9377,EST,BOP,TOT,PC_GDP,Q,2015-Q2,3.416155,
9378,EST,BOP,TOT,PC_GDP,Q,2015-Q3,1.575256,
9379,EST,BOP,TOT,PC_GDP,Q,2015-Q4,1.080366,
9380,EST,BOP,TOT,PC_GDP,Q,2016-Q1,-0.03396623,
9381,EST,BOP,TOT,PC_GDP,Q,2016-Q2,1.880007,
9382,EST,BOP,TOT,PC_GDP,Q,2016-Q3,3.329226,
9383,EST,BOP,TOT,PC_GDP,Q,2016-Q4,1.424603,
9384,EST,BOP,TOT,PC_GDP,Q,2017-Q1,4.458924,
9385,EST,BOP,TOT,PC_GDP,Q,2017-Q2,1.37732,
9386,EST,BOP,TOT,PC_GDP,Q,2017-Q3,2.350736,
9387,EST,BOP,TOT,PC_GDP,Q,2017-Q4,2.564649,
9388,EST,BOP,TOT,PC_GDP,Q,2018-Q1,3.77404,
9389,EST,BOP,TOT,PC_GDP,Q,2018-Q2,2.850347,
9390,EST,BOP,TOT,PC_GDP,Q,2018-Q3,-0.04841075,
9391,EST,BOP,TOT,PC_GDP,Q,2018-Q4,1.4699,
9392,EST,BOP,TOT,PC_GDP,Q,2019-Q1,2.693351,
9393,EST,BOP,TOT,PC_GDP,Q,2019-Q2,1.253002,
9394,EST,BOP,TOT,PC_GDP,Q,2019-Q3,1.735656,
9395,IND,BOP,TOT,MLN_USD,Q,1990-Q1,-594.563,
9396,IND,BOP,TOT,MLN_USD,Q,1990-Q2,-1313.341,
9397,IND,BOP,TOT,MLN_USD,Q,1990-Q3,-2121.056,
9398,IND,BOP,TOT,MLN_USD,Q,1990-Q4,-3006.028,
9399,IND,BOP,TOT,MLN_USD,Q,1991-Q1,-3097.853,
9400,IND,BOP,TOT,MLN_USD,Q,1991-Q2,-1206.772,
9401,IND,BOP,TOT,MLN_USD,Q,1991-Q3,-1530.395,
9402,IND,BOP,TOT,MLN_USD,Q,1991-Q4,1527.85,
9403,IND,BOP,TOT,MLN_USD,Q,1992-Q1,-75.0208,
9404,IND,BOP,TOT,MLN_USD,Q,1992-Q2,-1657.188,
9405,IND,BOP,TOT,MLN_USD,Q,1992-Q3,-1498.214,
9406,IND,BOP,TOT,MLN_USD,Q,1992-Q4,-1253.936,
9407,IND,BOP,TOT,MLN_USD,Q,1993-Q1,-488.4777,
9408,IND,BOP,TOT,MLN_USD,Q,1993-Q2,-626.4425,
9409,IND,BOP,TOT,MLN_USD,Q,1993-Q3,-529.4062,
9410,IND,BOP,TOT,MLN_USD,Q,1993-Q4,-266.4615,
9411,IND,BOP,TOT,MLN_USD,Q,1994-Q1,200.3484,
9412,IND,BOP,TOT,MLN_USD,Q,1994-Q2,-69.14336,
9413,IND,BOP,TOT,MLN_USD,Q,1994-Q3,-953.1606,
9414,IND,BOP,TOT,MLN_USD,Q,1994-Q4,-854.3061,
9415,IND,BOP,TOT,MLN_USD,Q,1995-Q1,-1389.267,
9416,IND,BOP,TOT,MLN_USD,Q,1995-Q2,-1127.793,
9417,IND,BOP,TOT,MLN_USD,Q,1995-Q3,-2088.192,
9418,IND,BOP,TOT,MLN_USD,Q,1995-Q4,-957.9217,
9419,IND,BOP,TOT,MLN_USD,Q,1996-Q1,-1754.309,
9420,IND,BOP,TOT,MLN_USD,Q,1996-Q2,-1988.09,
9421,IND,BOP,TOT,MLN_USD,Q,1996-Q3,-1061.936,
9422,IND,BOP,TOT,MLN_USD,Q,1996-Q4,-1146.639,
9423,IND,BOP,TOT,MLN_USD,Q,1997-Q1,-358.0031,
9424,IND,BOP,TOT,MLN_USD,Q,1997-Q2,-1162.965,
9425,IND,BOP,TOT,MLN_USD,Q,1997-Q3,134.0645,
9426,IND,BOP,TOT,MLN_USD,Q,1997-Q4,-1585.786,
9427,IND,BOP,TOT,MLN_USD,Q,1998-Q1,-3088.421,
9428,IND,BOP,TOT,MLN_USD,Q,1998-Q2,-1888.864,
9429,IND,BOP,TOT,MLN_USD,Q,1998-Q3,-917.42,
9430,IND,BOP,TOT,MLN_USD,Q,1998-Q4,-1038.637,
9431,IND,BOP,TOT,MLN_USD,Q,1999-Q1,-501.9176,
9432,IND,BOP,TOT,MLN_USD,Q,1999-Q2,-1276.099,
9433,IND,BOP,TOT,MLN_USD,Q,1999-Q3,-692.1392,
9434,IND,BOP,TOT,MLN_USD,Q,1999-Q4,-772.1076,
9435,IND,BOP,TOT,MLN_USD,Q,2000-Q1,-2433.258,
9436,IND,BOP,TOT,MLN_USD,Q,2000-Q2,-2079.658,
9437,IND,BOP,TOT,MLN_USD,Q,2000-Q3,-1112.455,
9438,IND,BOP,TOT,MLN_USD,Q,2000-Q4,980.4391,
9439,IND,BOP,TOT,MLN_USD,Q,2001-Q1,-755.7824,
9440,IND,BOP,TOT,MLN_USD,Q,2001-Q2,1695.186,
9441,IND,BOP,TOT,MLN_USD,Q,2001-Q3,-358.8473,
9442,IND,BOP,TOT,MLN_USD,Q,2001-Q4,805.6812,
9443,IND,BOP,TOT,MLN_USD,Q,2002-Q1,1054.305,
9444,IND,BOP,TOT,MLN_USD,Q,2002-Q2,1674.674,
9445,IND,BOP,TOT,MLN_USD,Q,2002-Q3,2656.933,
9446,IND,BOP,TOT,MLN_USD,Q,2002-Q4,1671.18,
9447,IND,BOP,TOT,MLN_USD,Q,2003-Q1,-301.986,
9448,IND,BOP,TOT,MLN_USD,Q,2003-Q2,166.6302,
9449,IND,BOP,TOT,MLN_USD,Q,2003-Q3,4367.584,
9450,IND,BOP,TOT,MLN_USD,Q,2003-Q4,4624.322,
9451,IND,BOP,TOT,MLN_USD,Q,2004-Q1,4044.156,
9452,IND,BOP,TOT,MLN_USD,Q,2004-Q2,4590.974,
9453,IND,BOP,TOT,MLN_USD,Q,2004-Q3,-2907.36,
9454,IND,BOP,TOT,MLN_USD,Q,2004-Q4,-4965.611,
9455,IND,BOP,TOT,MLN_USD,Q,2005-Q1,-365.4307,
9456,IND,BOP,TOT,MLN_USD,Q,2005-Q2,-3504.621,
9457,IND,BOP,TOT,MLN_USD,Q,2005-Q3,-2719.464,
9458,IND,BOP,TOT,MLN_USD,Q,2005-Q4,-3735.675,
9459,IND,BOP,TOT,MLN_USD,Q,2006-Q1,-927.4375,
9460,IND,BOP,TOT,MLN_USD,Q,2006-Q2,-2629.892,
9461,IND,BOP,TOT,MLN_USD,Q,2006-Q3,-3430.855,
9462,IND,BOP,TOT,MLN_USD,Q,2006-Q4,-2471.877,
9463,IND,BOP,TOT,MLN_USD,Q,2007-Q1,-1310.108,
9464,IND,BOP,TOT,MLN_USD,Q,2007-Q2,-2449.844,
9465,IND,BOP,TOT,MLN_USD,Q,2007-Q3,-1422.761,
9466,IND,BOP,TOT,MLN_USD,Q,2007-Q4,-2402.393,
9467,IND,BOP,TOT,MLN_USD,Q,2008-Q1,-9595.26,
9468,IND,BOP,TOT,MLN_USD,Q,2008-Q2,-624.8242,
9469,IND,BOP,TOT,MLN_USD,Q,2008-Q3,-8973.954,
9470,IND,BOP,TOT,MLN_USD,Q,2008-Q4,-12166.35,
9471,IND,BOP,TOT,MLN_USD,Q,2009-Q1,-4503.978,
9472,IND,BOP,TOT,MLN_USD,Q,2009-Q2,-2340.104,
9473,IND,BOP,TOT,MLN_USD,Q,2009-Q3,-7390.342,
9474,IND,BOP,TOT,MLN_USD,Q,2009-Q4,-11826.7,
9475,IND,BOP,TOT,MLN_USD,Q,2010-Q1,-16167.36,
9476,IND,BOP,TOT,MLN_USD,Q,2010-Q2,-12986.89,
9477,IND,BOP,TOT,MLN_USD,Q,2010-Q3,-15349.86,
9478,IND,BOP,TOT,MLN_USD,Q,2010-Q4,-10001.83,
9479,IND,BOP,TOT,MLN_USD,Q,2011-Q1,-9805.075,
9480,IND,BOP,TOT,MLN_USD,Q,2011-Q2,-17517.49,
9481,IND,BOP,TOT,MLN_USD,Q,2011-Q3,-17139.03,
9482,IND,BOP,TOT,MLN_USD,Q,2011-Q4,-18297.42,
9483,IND,BOP,TOT,MLN_USD,Q,2012-Q1,-25095.22,
9484,IND,BOP,TOT,MLN_USD,Q,2012-Q2,-17737.13,
9485,IND,BOP,TOT,MLN_USD,Q,2012-Q3,-19306.58,
9486,IND,BOP,TOT,MLN_USD,Q,2012-Q4,-29608.43,
9487,IND,BOP,TOT,MLN_USD,Q,2013-Q1,-20663.72,
9488,IND,BOP,TOT,MLN_USD,Q,2013-Q2,-23280.45,
9489,IND,BOP,TOT,MLN_USD,Q,2013-Q3,-3577.104,
9490,IND,BOP,TOT,MLN_USD,Q,2013-Q4,-2085.865,
9491,IND,BOP,TOT,MLN_USD,Q,2014-Q1,-4303.613,
9492,IND,BOP,TOT,MLN_USD,Q,2014-Q2,-8029.881,
9493,IND,BOP,TOT,MLN_USD,Q,2014-Q3,-9339.977,
9494,IND,BOP,TOT,MLN_USD,Q,2014-Q4,-5633.595,
9495,IND,BOP,TOT,MLN_USD,Q,2015-Q1,-3525.865,
9496,IND,BOP,TOT,MLN_USD,Q,2015-Q2,-6264.186,
9497,IND,BOP,TOT,MLN_USD,Q,2015-Q3,-7171.943,
9498,IND,BOP,TOT,MLN_USD,Q,2015-Q4,-5639.287,
9499,IND,BOP,TOT,MLN_USD,Q,2016-Q1,-2706.702,
9500,IND,BOP,TOT,MLN_USD,Q,2016-Q2,-700.1193,
9501,IND,BOP,TOT,MLN_USD,Q,2016-Q3,-2063.047,
9502,IND,BOP,TOT,MLN_USD,Q,2016-Q4,-6634.102,
9503,IND,BOP,TOT,MLN_USD,Q,2017-Q1,-6551.033,
9504,IND,BOP,TOT,MLN_USD,Q,2017-Q2,-14227.46,
9505,IND,BOP,TOT,MLN_USD,Q,2017-Q3,-5372.639,
9506,IND,BOP,TOT,MLN_USD,Q,2017-Q4,-11861.83,
9507,IND,BOP,TOT,MLN_USD,Q,2018-Q1,-17450.85,
9508,IND,BOP,TOT,MLN_USD,Q,2018-Q2,-15281.91,
9509,IND,BOP,TOT,MLN_USD,Q,2018-Q3,-17629.79,
9510,IND,BOP,TOT,MLN_USD,Q,2018-Q4,-15636.44,
9511,IND,BOP,TOT,MLN_USD,Q,2019-Q1,-10409.16,
9512,IND,BOP,TOT,MLN_USD,Q,2019-Q2,-12594.68,
9513,IND,BOP,TOT,PC_GDP,Q,1996-Q2,-2.071159,
9514,IND,BOP,TOT,PC_GDP,Q,1996-Q3,-1.106087,
9515,IND,BOP,TOT,PC_GDP,Q,1996-Q4,-1.158301,
9516,IND,BOP,TOT,PC_GDP,Q,1997-Q1,-0.3546273,
9517,IND,BOP,TOT,PC_GDP,Q,1997-Q2,-1.124086,
9518,IND,BOP,TOT,PC_GDP,Q,1997-Q3,0.128283,
9519,IND,BOP,TOT,PC_GDP,Q,1997-Q4,-1.531403,
9520,IND,BOP,TOT,PC_GDP,Q,1998-Q1,-2.986842,
9521,IND,BOP,TOT,PC_GDP,Q,1998-Q2,-1.837166,
9522,IND,BOP,TOT,PC_GDP,Q,1998-Q3,-0.8935223,
9523,IND,BOP,TOT,PC_GDP,Q,1998-Q4,-0.9729576,
9524,IND,BOP,TOT,PC_GDP,Q,1999-Q1,-0.4649038,
9525,IND,BOP,TOT,PC_GDP,Q,1999-Q2,-1.151028,
9526,IND,BOP,TOT,PC_GDP,Q,1999-Q3,-0.6196193,
9527,IND,BOP,TOT,PC_GDP,Q,1999-Q4,-0.6766063,
9528,IND,BOP,TOT,PC_GDP,Q,2000-Q1,-2.062153,
9529,IND,BOP,TOT,PC_GDP,Q,2000-Q2,-1.772617,
9530,IND,BOP,TOT,PC_GDP,Q,2000-Q3,-0.957867,
9531,IND,BOP,TOT,PC_GDP,Q,2000-Q4,0.855926,
9532,IND,BOP,TOT,PC_GDP,Q,2001-Q1,-0.6482264,
9533,IND,BOP,TOT,PC_GDP,Q,2001-Q2,1.426759,
9534,IND,BOP,TOT,PC_GDP,Q,2001-Q3,-0.2990814,
9535,IND,BOP,TOT,PC_GDP,Q,2001-Q4,0.6612656,
9536,IND,BOP,TOT,PC_GDP,Q,2002-Q1,0.866578,
9537,IND,BOP,TOT,PC_GDP,Q,2002-Q2,1.360245,
9538,IND,BOP,TOT,PC_GDP,Q,2002-Q3,2.098063,
9539,IND,BOP,TOT,PC_GDP,Q,2002-Q4,1.303814,
9540,IND,BOP,TOT,PC_GDP,Q,2003-Q1,-0.225198,
9541,IND,BOP,TOT,PC_GDP,Q,2003-Q2,0.1183475,
9542,IND,BOP,TOT,PC_GDP,Q,2003-Q3,2.953614,
9543,IND,BOP,TOT,PC_GDP,Q,2003-Q4,2.950052,
9544,IND,BOP,TOT,PC_GDP,Q,2004-Q1,2.525118,
9545,IND,BOP,TOT,PC_GDP,Q,2004-Q2,2.71554,
9546,IND,BOP,TOT,PC_GDP,Q,2004-Q3,-1.708347,
9547,IND,BOP,TOT,PC_GDP,Q,2004-Q4,-2.758448,
9548,IND,BOP,TOT,PC_GDP,Q,2005-Q1,-0.192056,
9549,IND,BOP,TOT,PC_GDP,Q,2005-Q2,-1.768137,
9550,IND,BOP,TOT,PC_GDP,Q,2005-Q3,-1.340935,
9551,IND,BOP,TOT,PC_GDP,Q,2005-Q4,-1.842458,
9552,IND,BOP,TOT,PC_GDP,Q,2006-Q1,-0.429796,
9553,IND,BOP,TOT,PC_GDP,Q,2006-Q2,-1.209595,
9554,IND,BOP,TOT,PC_GDP,Q,2006-Q3,-1.528178,
9555,IND,BOP,TOT,PC_GDP,Q,2006-Q4,-1.035638,
9556,IND,BOP,TOT,PC_GDP,Q,2007-Q1,-0.5183678,
9557,IND,BOP,TOT,PC_GDP,Q,2007-Q2,-0.8714597,
9558,IND,BOP,TOT,PC_GDP,Q,2007-Q3,-0.4843383,
9559,IND,BOP,TOT,PC_GDP,Q,2007-Q4,-0.7536429,
9560,IND,BOP,TOT,PC_GDP,Q,2008-Q1,-2.956214,
9561,IND,BOP,TOT,PC_GDP,Q,2008-Q2,-0.1936005,
9562,IND,BOP,TOT,PC_GDP,Q,2008-Q3,-2.817301,
9563,IND,BOP,TOT,PC_GDP,Q,2008-Q4,-4.186246,
9564,IND,BOP,TOT,PC_GDP,Q,2009-Q1,-1.629616,
9565,IND,BOP,TOT,PC_GDP,Q,2009-Q2,-0.7799175,
9566,IND,BOP,TOT,PC_GDP,Q,2009-Q3,-2.306704,
9567,IND,BOP,TOT,PC_GDP,Q,2009-Q4,-3.376266,
9568,IND,BOP,TOT,PC_GDP,Q,2010-Q1,-4.327325,
9569,IND,BOP,TOT,PC_GDP,Q,2010-Q2,-3.30978,
9570,IND,BOP,TOT,PC_GDP,Q,2010-Q3,-3.813743,
9571,IND,BOP,TOT,PC_GDP,Q,2010-Q4,-2.28851,
9572,IND,BOP,TOT,PC_GDP,Q,2011-Q1,-2.190766,
9573,IND,BOP,TOT,PC_GDP,Q,2011-Q2,-3.738302,
9574,IND,BOP,TOT,PC_GDP,Q,2011-Q3,-3.66374,
9575,IND,BOP,TOT,PC_GDP,Q,2011-Q4,-4.204708,
9576,IND,BOP,TOT,PC_GDP,Q,2012-Q1,-5.524493,
9577,IND,BOP,TOT,PC_GDP,Q,2012-Q2,-4.043343,
9578,IND,BOP,TOT,PC_GDP,Q,2012-Q3,-4.3517,
9579,IND,BOP,TOT,PC_GDP,Q,2012-Q4,-6.376632,
9580,IND,BOP,TOT,PC_GDP,Q,2013-Q1,-4.29404,
9581,IND,BOP,TOT,PC_GDP,Q,2013-Q2,-4.87521,
9582,IND,BOP,TOT,PC_GDP,Q,2013-Q3,-0.8061141,
9583,IND,BOP,TOT,PC_GDP,Q,2013-Q4,-0.452296,
9584,IND,BOP,TOT,PC_GDP,Q,2014-Q1,-0.9046782,
9585,IND,BOP,TOT,PC_GDP,Q,2014-Q2,-1.59705,
9586,IND,BOP,TOT,PC_GDP,Q,2014-Q3,-1.831143,
9587,IND,BOP,TOT,PC_GDP,Q,2014-Q4,-1.106166,
9588,IND,BOP,TOT,PC_GDP,Q,2015-Q1,-0.6823679,
9589,IND,BOP,TOT,PC_GDP,Q,2015-Q2,-1.200463,
9590,IND,BOP,TOT,PC_GDP,Q,2015-Q3,-1.375021,
9591,IND,BOP,TOT,PC_GDP,Q,2015-Q4,-1.066982,
9592,IND,BOP,TOT,PC_GDP,Q,2016-Q1,-0.5094337,
9593,IND,BOP,TOT,PC_GDP,Q,2016-Q2,-0.1268609,
9594,IND,BOP,TOT,PC_GDP,Q,2016-Q3,-0.364561,
9595,IND,BOP,TOT,PC_GDP,Q,2016-Q4,-1.151076,
9596,IND,BOP,TOT,PC_GDP,Q,2017-Q1,-1.098708,
9597,IND,BOP,TOT,PC_GDP,Q,2017-Q2,-2.243342,
9598,IND,BOP,TOT,PC_GDP,Q,2017-Q3,-0.8200322,
9599,IND,BOP,TOT,PC_GDP,Q,2017-Q4,-1.772479,
9600,IND,BOP,TOT,PC_GDP,Q,2018-Q1,-2.515813,
9601,IND,BOP,TOT,PC_GDP,Q,2018-Q2,-2.228857,
9602,IND,BOP,TOT,PC_GDP,Q,2018-Q3,-2.623055,
9603,IND,BOP,TOT,PC_GDP,Q,2018-Q4,-2.343312,
9604,IND,BOP,TOT,PC_GDP,Q,2019-Q1,-1.499349,
9605,IND,BOP,TOT,PC_GDP,Q,2019-Q2,-1.762782,
9606,IDN,BOP,TOT,MLN_USD,Q,2004-Q1,-1262.119,
9607,IDN,BOP,TOT,MLN_USD,Q,2004-Q2,610.2084,
9608,IDN,BOP,TOT,MLN_USD,Q,2004-Q3,1366.905,
9609,IDN,BOP,TOT,MLN_USD,Q,2004-Q4,848.2155,
9610,IDN,BOP,TOT,MLN_USD,Q,2005-Q1,-205.8765,
9611,IDN,BOP,TOT,MLN_USD,Q,2005-Q2,27.41442,
9612,IDN,BOP,TOT,MLN_USD,Q,2005-Q3,-1038.987,
9613,IDN,BOP,TOT,MLN_USD,Q,2005-Q4,1494.999,
9614,IDN,BOP,TOT,MLN_USD,Q,2006-Q1,2620.201,
9615,IDN,BOP,TOT,MLN_USD,Q,2006-Q2,2137.057,
9616,IDN,BOP,TOT,MLN_USD,Q,2006-Q3,3681.121,
9617,IDN,BOP,TOT,MLN_USD,Q,2006-Q4,2421.111,
9618,IDN,BOP,TOT,MLN_USD,Q,2007-Q1,2452.508,
9619,IDN,BOP,TOT,MLN_USD,Q,2007-Q2,2698.17,
9620,IDN,BOP,TOT,MLN_USD,Q,2007-Q3,2142.233,
9621,IDN,BOP,TOT,MLN_USD,Q,2007-Q4,3198.109,
9622,IDN,BOP,TOT,MLN_USD,Q,2008-Q1,1682.438,
9623,IDN,BOP,TOT,MLN_USD,Q,2008-Q2,-536.0281,
9624,IDN,BOP,TOT,MLN_USD,Q,2008-Q3,-138.6836,
9625,IDN,BOP,TOT,MLN_USD,Q,2008-Q4,-882.1461,
9626,IDN,BOP,TOT,MLN_USD,Q,2009-Q1,2484.747,
9627,IDN,BOP,TOT,MLN_USD,Q,2009-Q2,3123.128,
9628,IDN,BOP,TOT,MLN_USD,Q,2009-Q3,2156.978,
9629,IDN,BOP,TOT,MLN_USD,Q,2009-Q4,2863.597,
9630,IDN,BOP,TOT,MLN_USD,Q,2010-Q1,1165.193,
9631,IDN,BOP,TOT,MLN_USD,Q,2010-Q2,1855.23,
9632,IDN,BOP,TOT,MLN_USD,Q,2010-Q3,1469.527,
9633,IDN,BOP,TOT,MLN_USD,Q,2010-Q4,654.3508,
9634,IDN,BOP,TOT,MLN_USD,Q,2011-Q1,1569.677,
9635,IDN,BOP,TOT,MLN_USD,Q,2011-Q2,1082.403,
9636,IDN,BOP,TOT,MLN_USD,Q,2011-Q3,872.467,
9637,IDN,BOP,TOT,MLN_USD,Q,2011-Q4,-1839.467,
9638,IDN,BOP,TOT,MLN_USD,Q,2012-Q1,-4816.148,
9639,IDN,BOP,TOT,MLN_USD,Q,2012-Q2,-6439.702,
9640,IDN,BOP,TOT,MLN_USD,Q,2012-Q3,-5227.823,
9641,IDN,BOP,TOT,MLN_USD,Q,2012-Q4,-7934.457,
9642,IDN,BOP,TOT,MLN_USD,Q,2013-Q1,-7723.649,
9643,IDN,BOP,TOT,MLN_USD,Q,2013-Q2,-7927.024,
9644,IDN,BOP,TOT,MLN_USD,Q,2013-Q3,-8404.43,
9645,IDN,BOP,TOT,MLN_USD,Q,2013-Q4,-5054.368,
9646,IDN,BOP,TOT,MLN_USD,Q,2014-Q1,-6044.114,
9647,IDN,BOP,TOT,MLN_USD,Q,2014-Q2,-8145.417,
9648,IDN,BOP,TOT,MLN_USD,Q,2014-Q3,-7086.231,
9649,IDN,BOP,TOT,MLN_USD,Q,2014-Q4,-6234.127,
9650,IDN,BOP,TOT,MLN_USD,Q,2015-Q1,-4781.228,
9651,IDN,BOP,TOT,MLN_USD,Q,2015-Q2,-4198.655,
9652,IDN,BOP,TOT,MLN_USD,Q,2015-Q3,-3760.02,
9653,IDN,BOP,TOT,MLN_USD,Q,2015-Q4,-4778.848,
9654,IDN,BOP,TOT,MLN_USD,Q,2016-Q1,-5370.648,
9655,IDN,BOP,TOT,MLN_USD,Q,2016-Q2,-4869.264,
9656,IDN,BOP,TOT,MLN_USD,Q,2016-Q3,-3747.821,
9657,IDN,BOP,TOT,MLN_USD,Q,2016-Q4,-2964.517,
9658,IDN,BOP,TOT,MLN_USD,Q,2017-Q1,-3892.277,
9659,IDN,BOP,TOT,MLN_USD,Q,2017-Q2,-3123.083,
9660,IDN,BOP,TOT,MLN_USD,Q,2017-Q3,-3636.763,
9661,IDN,BOP,TOT,MLN_USD,Q,2017-Q4,-5543.478,
9662,IDN,BOP,TOT,MLN_USD,Q,2018-Q1,-6419.377,
9663,IDN,BOP,TOT,MLN_USD,Q,2018-Q2,-6524.836,
9664,IDN,BOP,TOT,MLN_USD,Q,2018-Q3,-9491.333,
9665,IDN,BOP,TOT,MLN_USD,Q,2018-Q4,-8048.404,
9666,IDN,BOP,TOT,MLN_USD,Q,2019-Q1,-7197.094,
9667,IDN,BOP,TOT,MLN_USD,Q,2019-Q2,-6857.111,
9668,IDN,BOP,TOT,MLN_USD,Q,2019-Q3,-8155.126,
9669,IDN,BOP,TOT,PC_GDP,Q,2004-Q1,-1.811326,E
9670,IDN,BOP,TOT,PC_GDP,Q,2004-Q2,0.8938172,E
9671,IDN,BOP,TOT,PC_GDP,Q,2004-Q3,1.964405,E
9672,IDN,BOP,TOT,PC_GDP,Q,2004-Q4,1.155133,E
9673,IDN,BOP,TOT,PC_GDP,Q,2005-Q1,-0.2740112,E
9674,IDN,BOP,TOT,PC_GDP,Q,2005-Q2,0.03582663,E
9675,IDN,BOP,TOT,PC_GDP,Q,2005-Q3,-1.363454,E
9676,IDN,BOP,TOT,PC_GDP,Q,2005-Q4,1.766273,E
9677,IDN,BOP,TOT,PC_GDP,Q,2006-Q1,2.811389,E
9678,IDN,BOP,TOT,PC_GDP,Q,2006-Q2,2.195556,E
9679,IDN,BOP,TOT,PC_GDP,Q,2006-Q3,3.616362,E
9680,IDN,BOP,TOT,PC_GDP,Q,2006-Q4,2.269262,E
9681,IDN,BOP,TOT,PC_GDP,Q,2007-Q1,2.195602,E
9682,IDN,BOP,TOT,PC_GDP,Q,2007-Q2,2.302655,E
9683,IDN,BOP,TOT,PC_GDP,Q,2007-Q3,1.802059,E
9684,IDN,BOP,TOT,PC_GDP,Q,2007-Q4,2.557539,E
9685,IDN,BOP,TOT,PC_GDP,Q,2008-Q1,1.23613,
9686,IDN,BOP,TOT,PC_GDP,Q,2008-Q2,-0.3739845,
9687,IDN,BOP,TOT,PC_GDP,Q,2008-Q3,-0.09154578,
9688,IDN,BOP,TOT,PC_GDP,Q,2008-Q4,-0.6817872,
9689,IDN,BOP,TOT,PC_GDP,Q,2009-Q1,2.003634,
9690,IDN,BOP,TOT,PC_GDP,Q,2009-Q2,2.22684,
9691,IDN,BOP,TOT,PC_GDP,Q,2009-Q3,1.421816,
9692,IDN,BOP,TOT,PC_GDP,Q,2009-Q4,1.709941,
9693,IDN,BOP,TOT,PC_GDP,Q,2010-Q1,0.6570475,
9694,IDN,BOP,TOT,PC_GDP,Q,2010-Q2,0.9986997,
9695,IDN,BOP,TOT,PC_GDP,Q,2010-Q3,0.7645226,
9696,IDN,BOP,TOT,PC_GDP,Q,2010-Q4,0.3268287,
9697,IDN,BOP,TOT,PC_GDP,Q,2011-Q1,0.7453229,
9698,IDN,BOP,TOT,PC_GDP,Q,2011-Q2,0.4841613,
9699,IDN,BOP,TOT,PC_GDP,Q,2011-Q3,0.3761295,
9700,IDN,BOP,TOT,PC_GDP,Q,2011-Q4,-0.8099761,
9701,IDN,BOP,TOT,PC_GDP,Q,2012-Q1,-2.085145,
9702,IDN,BOP,TOT,PC_GDP,Q,2012-Q2,-2.787386,
9703,IDN,BOP,TOT,PC_GDP,Q,2012-Q3,-2.297249,
9704,IDN,BOP,TOT,PC_GDP,Q,2012-Q4,-3.47386,
9705,IDN,BOP,TOT,PC_GDP,Q,2013-Q1,-3.283574,
9706,IDN,BOP,TOT,PC_GDP,Q,2013-Q2,-3.323694,
9707,IDN,BOP,TOT,PC_GDP,Q,2013-Q3,-3.696325,
9708,IDN,BOP,TOT,PC_GDP,Q,2013-Q4,-2.359054,
9709,IDN,BOP,TOT,PC_GDP,Q,2014-Q1,-2.797673,
9710,IDN,BOP,TOT,PC_GDP,Q,2014-Q2,-3.624552,
9711,IDN,BOP,TOT,PC_GDP,Q,2014-Q3,-3.111102,
9712,IDN,BOP,TOT,PC_GDP,Q,2014-Q4,-2.803549,
9713,IDN,BOP,TOT,PC_GDP,Q,2015-Q1,-2.193844,
9714,IDN,BOP,TOT,PC_GDP,Q,2015-Q2,-1.929163,
9715,IDN,BOP,TOT,PC_GDP,Q,2015-Q3,-1.78576,
9716,IDN,BOP,TOT,PC_GDP,Q,2015-Q4,-2.222196,
9717,IDN,BOP,TOT,PC_GDP,Q,2016-Q1,-2.426133,
9718,IDN,BOP,TOT,PC_GDP,Q,2016-Q2,-2.117131,
9719,IDN,BOP,TOT,PC_GDP,Q,2016-Q3,-1.572955,
9720,IDN,BOP,TOT,PC_GDP,Q,2016-Q4,-1.222172,
9721,IDN,BOP,TOT,PC_GDP,Q,2017-Q1,-1.575794,
9722,IDN,BOP,TOT,PC_GDP,Q,2017-Q2,-1.239489,
9723,IDN,BOP,TOT,PC_GDP,Q,2017-Q3,-1.414702,
